,scenario,bus_idx,phase,installed_kW,num_injections,violation
381,EV_bus_77_iter_31,77,A,3.3889036049961,1,Overvoltage
382,EV_bus_77_iter_32,77,B,2.7269397284731185,1,Overvoltage
383,EV_bus_77_iter_33,77,A,3.8097767397594513,1,Overvoltage
384,EV_bus_77_iter_34,77,A,1.6046708721277296,1,Overvoltage
385,EV_bus_77_iter_35,77,B,4.161661247549008,1,Overvoltage
386,EV_bus_77_iter_36,77,B,3.88802842107283,1,Overvoltage
387,EV_bus_77_iter_37,77,B,4.371199075865547,1,Overvoltage
388,EV_bus_77_iter_38,77,A,3.9447506311273157,1,Overvoltage
389,EV_bus_77_iter_39,77,A,1.1052927492372122,1,Overvoltage
390,EV_bus_77_iter_40,77,A,2.391556718254039,1,Overvoltage
391,EV_bus_77_iter_41,77,C,4.542612073821555,1,Overvoltage
392,EV_bus_77_iter_42,77,B,2.340935917646351,1,Overvoltage
393,EV_bus_77_iter_43,77,C,4.934995574485303,1,Overvoltage
394,EV_bus_77_iter_44,77,B,2.688974043117596,1,Overvoltage
395,EV_bus_77_iter_45,77,A,2.6767171730314208,1,Overvoltage
396,EV_bus_77_iter_46,77,A,2.3190261987567045,1,Overvoltage
397,EV_bus_77_iter_47,77,A,2.7486934648682424,1,Overvoltage
398,EV_bus_77_iter_48,77,A,1.1517376785585673,1,Overvoltage
399,EV_bus_77_iter_49,77,A,2.1272263291138542,1,Overvoltage
400,EV_bus_80_iter_0,80,B,2.8475806231016594,1,Overvoltage
401,EV_bus_80_iter_1,80,C,2.6912806984679856,1,Overvoltage
402,EV_bus_80_iter_2,80,C,3.5334645833792697,1,Overvoltage
403,EV_bus_80_iter_3,80,C,1.8129331715642816,1,Overvoltage
404,EV_bus_80_iter_4,80,B,3.110198641014996,1,Overvoltage
405,EV_bus_80_iter_5,80,C,3.4305759485457052,1,Overvoltage
406,EV_bus_80_iter_6,80,B,3.309712429785581,1,Overvoltage
407,EV_bus_80_iter_7,80,A,2.338241818517729,1,Overvoltage
408,EV_bus_80_iter_8,80,A,3.5497980296623095,1,Overvoltage
409,EV_bus_80_iter_9,80,A,1.1872963640408494,1,Overvoltage
410,EV_bus_80_iter_10,80,A,3.8132503408897396,1,Overvoltage
411,EV_bus_80_iter_11,80,C,4.530333357248566,1,Overvoltage
412,EV_bus_80_iter_12,80,C,4.324426293872901,1,Overvoltage
413,EV_bus_80_iter_13,80,C,4.1319899825213255,1,Overvoltage
414,EV_bus_80_iter_14,80,A,1.131162937057153,1,Overvoltage
415,EV_bus_80_iter_15,80,B,4.9310050170775455,1,Overvoltage
416,EV_bus_80_iter_16,80,C,2.0589540545282548,1,Overvoltage
417,EV_bus_80_iter_17,80,A,4.046695763484751,1,Overvoltage
418,EV_bus_80_iter_18,80,C,4.585801575293958,1,Overvoltage
419,EV_bus_80_iter_19,80,B,2.776806546249947,1,Overvoltage
420,EV_bus_80_iter_20,80,B,3.2130920266946674,1,Overvoltage
421,EV_bus_80_iter_21,80,A,4.949630156951062,1,Overvoltage
422,EV_bus_80_iter_22,80,C,1.2061602073161457,1,Overvoltage
423,EV_bus_80_iter_23,80,B,3.9594561620378212,1,Overvoltage
424,EV_bus_80_iter_24,80,C,1.968701958162134,1,Overvoltage
425,EV_bus_80_iter_25,80,C,2.529079250422631,1,Overvoltage
426,EV_bus_80_iter_26,80,B,1.0646097838424269,1,Overvoltage
427,EV_bus_80_iter_27,80,C,1.2475563402857364,1,Overvoltage
428,EV_bus_80_iter_28,80,C,2.2707510338326684,1,Overvoltage
429,EV_bus_80_iter_29,80,A,2.294791512331963,1,Overvoltage
430,EV_bus_80_iter_30,80,C,4.231596865869383,1,Overvoltage
431,EV_bus_80_iter_31,80,C,1.789947015445735,1,Overvoltage
432,EV_bus_80_iter_32,80,C,4.606511839641599,1,Overvoltage
433,EV_bus_80_iter_33,80,C,4.996837390302395,1,Overvoltage
434,EV_bus_80_iter_34,80,C,3.999649372927089,1,Overvoltage
435,EV_bus_80_iter_35,80,C,2.7601909453092883,1,Overvoltage
436,EV_bus_80_iter_36,80,C,1.8063477809349733,1,Overvoltage
437,EV_bus_80_iter_37,80,A,3.03681401884501,1,Overvoltage
438,EV_bus_80_iter_38,80,B,3.155064871216642,1,Overvoltage
439,EV_bus_80_iter_39,80,A,1.3880885449362252,1,Overvoltage
440,EV_bus_80_iter_40,80,C,3.185770131272305,1,Overvoltage
441,EV_bus_80_iter_41,80,A,2.992920263528139,1,Overvoltage
442,EV_bus_80_iter_42,80,B,4.945272520388706,1,Overvoltage
443,EV_bus_80_iter_43,80,A,4.774945810797223,1,Overvoltage
444,EV_bus_80_iter_44,80,B,1.708556151252933,1,Overvoltage
445,EV_bus_80_iter_45,80,C,3.347265807796696,1,Overvoltage
446,EV_bus_80_iter_46,80,B,3.525636264614493,1,Overvoltage
447,EV_bus_80_iter_47,80,B,1.1732267777649334,1,Overvoltage
448,EV_bus_80_iter_48,80,A,1.9351285151875506,1,Overvoltage
449,EV_bus_80_iter_49,80,C,4.8811384287779855,1,Overvoltage
450,EV_bus_81_iter_0,81,A,1.4090082382339477,1,Overvoltage
451,EV_bus_81_iter_1,81,A,1.2671898248919558,1,Overvoltage
452,EV_bus_81_iter_2,81,A,2.648763281340385,1,Overvoltage
453,EV_bus_81_iter_3,81,C,4.050664238417454,1,Overvoltage
454,EV_bus_81_iter_4,81,B,4.077316948895748,1,Overvoltage
455,EV_bus_81_iter_5,81,B,2.6942377045292187,1,Overvoltage
456,EV_bus_81_iter_6,81,B,1.5237292890634975,1,Overvoltage
457,EV_bus_81_iter_7,81,C,1.3498847116412231,1,Overvoltage
458,EV_bus_81_iter_8,81,B,3.7643987957235763,1,Overvoltage
459,EV_bus_81_iter_9,81,A,4.446161196491873,1,Overvoltage
460,EV_bus_81_iter_10,81,C,3.3446627636119524,1,Overvoltage
461,EV_bus_81_iter_11,81,C,3.461496000528291,1,Overvoltage
462,EV_bus_81_iter_12,81,B,1.3249252778927492,1,Overvoltage
463,EV_bus_81_iter_13,81,C,4.350997963509474,1,Overvoltage
464,EV_bus_81_iter_14,81,A,1.9854102471955057,1,Overvoltage
465,EV_bus_81_iter_15,81,B,3.032465602153881,1,Overvoltage
466,EV_bus_81_iter_16,81,A,2.8098692537437064,1,Overvoltage
467,EV_bus_81_iter_17,81,C,4.398552436613766,1,Overvoltage
468,EV_bus_81_iter_18,81,C,1.2219237801534897,1,Overvoltage
469,EV_bus_81_iter_19,81,A,2.3763873087098313,1,Overvoltage
470,EV_bus_81_iter_20,81,B,2.9026671486806803,1,Overvoltage
471,EV_bus_81_iter_21,81,C,3.230310324199262,1,Overvoltage
472,EV_bus_81_iter_22,81,C,3.773428541853738,1,Overvoltage
473,EV_bus_81_iter_23,81,B,3.4982660495186093,1,Overvoltage
474,EV_bus_81_iter_24,81,C,3.2043852691053742,1,Overvoltage
475,EV_bus_81_iter_25,81,A,4.051375519667102,1,Overvoltage
476,EV_bus_81_iter_26,81,C,2.2171120897658163,1,Overvoltage
477,EV_bus_81_iter_27,81,C,1.6426980670361115,1,Overvoltage
478,EV_bus_81_iter_28,81,A,4.54566328459615,1,Overvoltage
479,EV_bus_81_iter_29,81,B,4.1990356060398675,1,Overvoltage
480,EV_bus_81_iter_30,81,A,1.7678472971159747,1,Overvoltage
481,EV_bus_81_iter_31,81,A,2.7779862614947013,1,Overvoltage
482,EV_bus_81_iter_32,81,B,4.986063985660355,1,Overvoltage
483,EV_bus_81_iter_33,81,B,1.3665313509363046,1,Overvoltage
484,EV_bus_81_iter_34,81,A,2.943418667671843,1,Overvoltage
485,EV_bus_81_iter_35,81,C,3.4467700645997503,1,Overvoltage
486,EV_bus_81_iter_36,81,A,1.4830687638196842,1,Overvoltage
487,EV_bus_81_iter_37,81,B,1.0486029465695457,1,Overvoltage
488,EV_bus_81_iter_38,81,C,1.3947720240701655,1,Overvoltage
489,EV_bus_81_iter_39,81,A,3.1381934586731655,1,Overvoltage
490,EV_bus_81_iter_40,81,B,4.297804322004427,1,Overvoltage
491,EV_bus_81_iter_41,81,C,2.554262195573477,1,Overvoltage
492,EV_bus_81_iter_42,81,A,4.689287047013218,1,Overvoltage
493,EV_bus_81_iter_43,81,B,3.9096635654509257,1,Overvoltage
494,EV_bus_81_iter_44,81,C,3.85373164897007,1,Overvoltage
495,EV_bus_81_iter_45,81,C,2.0558746313834213,1,Overvoltage
496,EV_bus_81_iter_46,81,A,1.5147273904298069,1,Overvoltage
497,EV_bus_81_iter_47,81,A,4.900329550665619,1,Overvoltage
498,EV_bus_81_iter_48,81,C,2.282521026351807,1,Overvoltage
499,EV_bus_81_iter_49,81,A,2.495125991394797,1,Overvoltage
500,EV_bus_83_iter_0,83,C,1.7490697979696304,1,Overvoltage
501,EV_bus_83_iter_1,83,C,1.4183139454307105,1,Overvoltage
502,EV_bus_83_iter_2,83,B,3.456080751809772,1,Overvoltage
503,EV_bus_83_iter_3,83,C,4.765472187402922,1,Overvoltage
504,EV_bus_83_iter_4,83,C,4.853292323247531,1,Overvoltage
505,EV_bus_83_iter_5,83,C,4.04094216071779,1,Overvoltage
506,EV_bus_83_iter_6,83,C,2.9429336064835683,1,Overvoltage
507,EV_bus_83_iter_7,83,B,1.4799028897245408,1,Overvoltage
508,EV_bus_83_iter_8,83,C,4.339040226343757,1,Overvoltage
509,EV_bus_83_iter_9,83,B,1.2320979371178535,1,Overvoltage
510,EV_bus_83_iter_10,83,A,3.1976430146756853,1,Overvoltage
511,EV_bus_83_iter_11,83,B,2.0854059594869065,1,Overvoltage
512,EV_bus_83_iter_12,83,B,2.1774839398837673,1,Overvoltage
513,EV_bus_83_iter_13,83,B,2.2987945451737186,1,Overvoltage
514,EV_bus_83_iter_14,83,A,2.337637370416907,1,Overvoltage
515,EV_bus_83_iter_15,83,C,2.2850478556902267,1,Overvoltage
516,EV_bus_83_iter_16,83,B,1.180451288198014,1,Overvoltage
517,EV_bus_83_iter_17,83,B,3.3183081921424207,1,Overvoltage
518,EV_bus_83_iter_18,83,C,3.44262809483451,1,Overvoltage
519,EV_bus_83_iter_19,83,C,2.3102013108016273,1,Overvoltage
520,EV_bus_83_iter_20,83,B,1.361851565222687,1,Overvoltage
521,EV_bus_83_iter_21,83,C,3.071560075505358,1,Overvoltage
522,EV_bus_83_iter_22,83,C,3.790369452194166,1,Overvoltage
523,EV_bus_83_iter_23,83,B,2.0212765381864415,1,Overvoltage
524,EV_bus_83_iter_24,83,A,4.748442725032714,1,Overvoltage
525,EV_bus_83_iter_25,83,C,3.1843630398363767,1,Overvoltage
526,EV_bus_83_iter_26,83,C,4.49756142501675,1,Overvoltage
527,EV_bus_83_iter_27,83,B,3.6931508113130738,1,Overvoltage
528,EV_bus_83_iter_28,83,B,3.137889417352141,1,Overvoltage
529,EV_bus_83_iter_29,83,C,4.856458411577379,1,Overvoltage
530,EV_bus_83_iter_30,83,B,4.5946866133078395,1,Overvoltage
531,EV_bus_83_iter_31,83,A,2.188025516162511,1,Overvoltage
532,EV_bus_83_iter_32,83,C,4.0088974550350684,1,Overvoltage
533,EV_bus_83_iter_33,83,C,2.841847501066452,1,Overvoltage
534,EV_bus_83_iter_34,83,B,1.931162637225015,1,Overvoltage
535,EV_bus_83_iter_35,83,A,4.278981825287607,1,Overvoltage
536,EV_bus_83_iter_36,83,C,1.5544406371001473,1,Overvoltage
537,EV_bus_83_iter_37,83,A,1.8960816430740648,1,Overvoltage
538,EV_bus_83_iter_38,83,C,3.3780567239514947,1,Overvoltage
539,EV_bus_83_iter_39,83,B,1.4599762325672736,1,Overvoltage
540,EV_bus_83_iter_40,83,B,3.8531910755420715,1,Overvoltage
541,EV_bus_83_iter_41,83,C,1.4444232680005498,1,Overvoltage
542,EV_bus_83_iter_42,83,B,1.5190250528343592,1,Overvoltage
543,EV_bus_83_iter_43,83,C,1.2367757617905015,1,Overvoltage
544,EV_bus_83_iter_44,83,C,3.3477487728772144,1,Overvoltage
545,EV_bus_83_iter_45,83,C,2.878210327767244,1,Overvoltage
546,EV_bus_83_iter_46,83,B,3.1076865354900147,1,Overvoltage
547,EV_bus_83_iter_47,83,C,4.899298689923995,1,Overvoltage
548,EV_bus_83_iter_48,83,A,4.401710498609421,1,Overvoltage
549,EV_bus_83_iter_49,83,A,3.745695422805369,1,Overvoltage
550,EV_bus_87_iter_0,87,A,2.1560260289909734,1,Overvoltage
551,EV_bus_87_iter_1,87,B,3.562861203778906,1,Overvoltage
552,EV_bus_87_iter_2,87,B,3.0992000356416107,1,Overvoltage
553,EV_bus_87_iter_3,87,B,3.5163322896179734,1,Overvoltage
554,EV_bus_87_iter_4,87,B,2.455058452984618,1,Overvoltage
555,EV_bus_87_iter_5,87,C,1.205163298797626,1,Overvoltage
556,EV_bus_87_iter_6,87,B,2.5979407887151815,1,Overvoltage
557,EV_bus_87_iter_7,87,B,3.389317995166932,1,Overvoltage
558,EV_bus_87_iter_8,87,C,3.719401061880118,1,Overvoltage
559,EV_bus_87_iter_9,87,B,3.368377122159569,1,Overvoltage
560,EV_bus_87_iter_10,87,B,3.4482492302446923,1,Overvoltage
561,EV_bus_87_iter_11,87,A,3.122827184775538,1,Overvoltage
562,EV_bus_87_iter_12,87,C,2.2291264932655306,1,Overvoltage
563,EV_bus_87_iter_13,87,B,2.497240901427989,1,Overvoltage
564,EV_bus_87_iter_14,87,B,1.5433633527416935,1,Overvoltage
565,EV_bus_87_iter_15,87,C,3.1025578835095633,1,Overvoltage
566,EV_bus_87_iter_16,87,C,2.629083811158499,1,Overvoltage
567,EV_bus_87_iter_17,87,C,1.3382009924338383,1,Overvoltage
568,EV_bus_87_iter_18,87,C,3.1004430920690025,1,Overvoltage
569,EV_bus_87_iter_19,87,B,1.6791737791371828,1,Overvoltage
570,EV_bus_87_iter_20,87,A,2.1219031153618637,1,Overvoltage
571,EV_bus_87_iter_21,87,B,4.878282429472434,1,Overvoltage
572,EV_bus_87_iter_22,87,C,3.244762932014339,1,Overvoltage
573,EV_bus_87_iter_23,87,C,3.286166178849734,1,Overvoltage
574,EV_bus_87_iter_24,87,B,1.661111958495002,1,Overvoltage
575,EV_bus_87_iter_25,87,A,3.8224651652366957,1,Overvoltage
576,EV_bus_87_iter_26,87,C,2.502621787266921,1,Overvoltage
577,EV_bus_87_iter_27,87,B,1.852037038031371,1,Overvoltage
578,EV_bus_87_iter_28,87,A,3.371180925779224,1,Overvoltage
579,EV_bus_87_iter_29,87,A,3.3481345675090197,1,Overvoltage
580,EV_bus_87_iter_30,87,C,4.612366914674664,1,Overvoltage
581,EV_bus_87_iter_31,87,C,2.336031359139677,1,Overvoltage
582,EV_bus_87_iter_32,87,A,1.1235795809492268,1,Overvoltage
583,EV_bus_87_iter_33,87,B,3.7989261863124986,1,Overvoltage
584,EV_bus_87_iter_34,87,C,4.808614348423413,1,Overvoltage
585,EV_bus_87_iter_35,87,B,1.129121569184583,1,Overvoltage
586,EV_bus_87_iter_36,87,C,4.684889991954236,1,Overvoltage
587,EV_bus_87_iter_37,87,C,1.7917013439311331,1,Overvoltage
588,EV_bus_87_iter_38,87,A,2.328651210915643,1,Overvoltage
589,EV_bus_87_iter_39,87,C,1.548188025237991,1,Overvoltage
590,EV_bus_87_iter_40,87,C,3.645056658114068,1,Overvoltage
591,EV_bus_87_iter_41,87,C,3.8747156867567227,1,Overvoltage
592,EV_bus_87_iter_42,87,A,2.465631214882039,1,Overvoltage
593,EV_bus_87_iter_43,87,A,4.04832364680038,1,Overvoltage
594,EV_bus_87_iter_44,87,C,2.989481755952675,1,Overvoltage
595,EV_bus_87_iter_45,87,A,2.5084890157987596,1,Overvoltage
596,EV_bus_87_iter_46,87,C,2.7689735459318863,1,Overvoltage
597,EV_bus_87_iter_47,87,A,3.460536781409094,1,Overvoltage
598,EV_bus_87_iter_48,87,C,4.371743342914707,1,Overvoltage
599,EV_bus_87_iter_49,87,A,4.536974861269858,1,Overvoltage
600,EV_bus_88_iter_0,88,B,1.218187799155114,1,Overvoltage
601,EV_bus_88_iter_1,88,C,3.061840795968341,1,Overvoltage
602,EV_bus_88_iter_2,88,A,1.8433883281326073,1,Overvoltage
603,EV_bus_88_iter_3,88,A,2.1630663436372304,1,Overvoltage
604,EV_bus_88_iter_4,88,A,1.6698773517685606,1,Overvoltage
605,EV_bus_88_iter_5,88,C,1.2487237182729722,1,Overvoltage
606,EV_bus_88_iter_6,88,C,1.5799425611570985,1,Overvoltage
607,EV_bus_88_iter_7,88,A,2.4548016327515625,1,Overvoltage
608,EV_bus_88_iter_8,88,C,2.0096362078408956,1,Overvoltage
609,EV_bus_88_iter_9,88,A,1.0617671004183462,1,Overvoltage
610,EV_bus_88_iter_10,88,B,4.552565084109386,1,Overvoltage
611,EV_bus_88_iter_11,88,C,3.136934836978364,1,Overvoltage
612,EV_bus_88_iter_12,88,B,2.8630561162518693,1,Overvoltage
613,EV_bus_88_iter_13,88,C,1.7266658164020319,1,Overvoltage
614,EV_bus_88_iter_14,88,B,1.916298426187721,1,Overvoltage
615,EV_bus_88_iter_15,88,A,1.111985018696208,1,Overvoltage
616,EV_bus_88_iter_16,88,C,3.1952421025867856,1,Overvoltage
617,EV_bus_88_iter_17,88,A,1.2748553420569513,1,Overvoltage
618,EV_bus_88_iter_18,88,B,1.4313376443084436,1,Overvoltage
619,EV_bus_88_iter_19,88,A,1.917602192953043,1,Overvoltage
620,EV_bus_88_iter_20,88,B,3.941153775149845,1,Overvoltage
621,EV_bus_88_iter_21,88,A,4.905579945152148,1,Overvoltage
622,EV_bus_88_iter_22,88,A,3.091398226359166,1,Overvoltage
623,EV_bus_88_iter_23,88,B,1.2696850735922087,1,Overvoltage
624,EV_bus_88_iter_24,88,C,3.3076325127857595,1,Overvoltage
625,EV_bus_88_iter_25,88,B,4.135690223486846,1,Overvoltage
626,EV_bus_88_iter_26,88,B,1.7299799323782605,1,Overvoltage
627,EV_bus_88_iter_27,88,A,1.503624752639717,1,Overvoltage
628,EV_bus_88_iter_28,88,B,4.428728136982345,1,Overvoltage
629,EV_bus_88_iter_29,88,A,2.6502531016878312,1,Overvoltage
630,EV_bus_88_iter_30,88,B,4.8950228537208496,1,Overvoltage
631,EV_bus_88_iter_31,88,A,4.5806412939572745,1,Overvoltage
632,EV_bus_88_iter_32,88,A,3.7091623845458157,1,Overvoltage
633,EV_bus_88_iter_33,88,A,1.0934857487197225,1,Overvoltage
634,EV_bus_88_iter_34,88,A,4.93836903845688,1,Overvoltage
635,EV_bus_88_iter_35,88,A,1.3244672418751118,1,Overvoltage
636,EV_bus_88_iter_36,88,C,1.7599790318147384,1,Overvoltage
637,EV_bus_88_iter_37,88,C,2.7928444696468038,1,Overvoltage
638,EV_bus_88_iter_38,88,C,4.397470663822932,1,Overvoltage
639,EV_bus_88_iter_39,88,B,3.7834127434814446,1,Overvoltage
640,EV_bus_88_iter_40,88,B,3.241060920985051,1,Overvoltage
641,EV_bus_88_iter_41,88,C,1.748336916026366,1,Overvoltage
642,EV_bus_88_iter_42,88,B,1.0009016807346747,1,Overvoltage
643,EV_bus_88_iter_43,88,A,3.72828381782865,1,Overvoltage
644,EV_bus_88_iter_44,88,A,3.2019663568502508,1,Overvoltage
645,EV_bus_88_iter_45,88,C,3.600768416546229,1,Overvoltage
646,EV_bus_88_iter_46,88,C,3.0287129719757044,1,Overvoltage
647,EV_bus_88_iter_47,88,C,3.5635219252023873,1,Overvoltage
648,EV_bus_88_iter_48,88,C,3.471353901309512,1,Overvoltage
649,EV_bus_88_iter_49,88,A,4.456284863251999,1,Overvoltage
650,EV_bus_93_iter_0,93,A,3.395720918528405,1,Overvoltage
651,EV_bus_93_iter_1,93,B,3.4101011821338454,1,Overvoltage
652,EV_bus_93_iter_2,93,C,4.615403039912147,1,Overvoltage
653,EV_bus_93_iter_3,93,B,3.62458302924274,1,Overvoltage
654,EV_bus_93_iter_4,93,A,2.165013364320832,1,Overvoltage
655,EV_bus_93_iter_5,93,C,3.984407763844639,1,Overvoltage
656,EV_bus_93_iter_6,93,B,1.9031432391710257,1,Overvoltage
657,EV_bus_93_iter_7,93,C,4.838472905785742,1,Overvoltage
