,scenario,bus_idx,installed_kW,violation
0,EV_bus_2_A,2,0.0,Overvoltage
1,EV_bus_2_A,2,0.5,Overvoltage
2,EV_bus_2_A,2,1.0,Overvoltage
3,EV_bus_2_A,2,1.5,Overvoltage
4,EV_bus_2_A,2,2.0,Overvoltage
5,EV_bus_2_A,2,2.5,Overvoltage
6,EV_bus_2_A,2,3.0,Power Flow nr did not converge after 100 iterations!
7,EV_bus_2_B,2,0.0,Overvoltage
8,EV_bus_2_B,2,0.5,Overvoltage
9,EV_bus_2_B,2,1.0,Overvoltage
10,EV_bus_2_B,2,1.5,Power Flow nr did not converge after 100 iterations!
11,EV_bus_2_C,2,0.0,Overvoltage
12,EV_bus_2_C,2,0.5,Overvoltage
13,EV_bus_2_C,2,1.0,Overvoltage
14,EV_bus_2_C,2,1.5,Overvoltage
15,EV_bus_2_C,2,2.0,Overvoltage
16,EV_bus_2_C,2,2.5,Overvoltage
17,EV_bus_2_C,2,3.0,Overvoltage
18,EV_bus_2_C,2,3.5,Overvoltage
19,EV_bus_2_C,2,4.0,Power Flow nr did not converge after 100 iterations!
20,EV_bus_3_A,3,0.0,Overvoltage
21,EV_bus_3_A,3,0.5,Overvoltage
22,EV_bus_3_A,3,1.0,Overvoltage
23,EV_bus_3_A,3,1.5,Overvoltage
24,EV_bus_3_A,3,2.0,Overvoltage
25,EV_bus_3_A,3,2.5,Overvoltage
26,EV_bus_3_A,3,3.0,Power Flow nr did not converge after 100 iterations!
27,EV_bus_3_B,3,0.0,Overvoltage
28,EV_bus_3_B,3,0.5,Overvoltage
29,EV_bus_3_B,3,1.0,Overvoltage
30,EV_bus_3_B,3,1.5,Power Flow nr did not converge after 100 iterations!
31,EV_bus_3_C,3,0.0,Overvoltage
32,EV_bus_3_C,3,0.5,Overvoltage
33,EV_bus_3_C,3,1.0,Overvoltage
34,EV_bus_3_C,3,1.5,Overvoltage
35,EV_bus_3_C,3,2.0,Overvoltage
36,EV_bus_3_C,3,2.5,Overvoltage
37,EV_bus_3_C,3,3.0,Overvoltage
38,EV_bus_3_C,3,3.5,Overvoltage
39,EV_bus_3_C,3,4.0,Power Flow nr did not converge after 100 iterations!
40,EV_bus_4_A,4,0.0,Overvoltage
41,EV_bus_4_A,4,0.5,Overvoltage
42,EV_bus_4_A,4,1.0,Overvoltage
43,EV_bus_4_A,4,1.5,Overvoltage
44,EV_bus_4_A,4,2.0,Overvoltage
45,EV_bus_4_A,4,2.5,Overvoltage
46,EV_bus_4_A,4,3.0,Power Flow nr did not converge after 100 iterations!
47,EV_bus_4_B,4,0.0,Overvoltage
48,EV_bus_4_B,4,0.5,Overvoltage
49,EV_bus_4_B,4,1.0,Overvoltage
50,EV_bus_4_B,4,1.5,Power Flow nr did not converge after 100 iterations!
51,EV_bus_4_C,4,0.0,Overvoltage
52,EV_bus_4_C,4,0.5,Overvoltage
53,EV_bus_4_C,4,1.0,Overvoltage
54,EV_bus_4_C,4,1.5,Overvoltage
55,EV_bus_4_C,4,2.0,Overvoltage
56,EV_bus_4_C,4,2.5,Overvoltage
57,EV_bus_4_C,4,3.0,Overvoltage
58,EV_bus_4_C,4,3.5,Overvoltage
59,EV_bus_4_C,4,4.0,Power Flow nr did not converge after 100 iterations!
60,EV_bus_5_A,5,0.0,Overvoltage
61,EV_bus_5_A,5,0.5,Overvoltage
62,EV_bus_5_A,5,1.0,Overvoltage
63,EV_bus_5_A,5,1.5,Overvoltage
64,EV_bus_5_A,5,2.0,Overvoltage
65,EV_bus_5_A,5,2.5,Overvoltage
66,EV_bus_5_A,5,3.0,Power Flow nr did not converge after 100 iterations!
67,EV_bus_5_B,5,0.0,Overvoltage
68,EV_bus_5_B,5,0.5,Overvoltage
69,EV_bus_5_B,5,1.0,Overvoltage
70,EV_bus_5_B,5,1.5,Power Flow nr did not converge after 100 iterations!
71,EV_bus_5_C,5,0.0,Overvoltage
72,EV_bus_5_C,5,0.5,Overvoltage
73,EV_bus_5_C,5,1.0,Overvoltage
74,EV_bus_5_C,5,1.5,Overvoltage
75,EV_bus_5_C,5,2.0,Overvoltage
76,EV_bus_5_C,5,2.5,Overvoltage
77,EV_bus_5_C,5,3.0,Overvoltage
78,EV_bus_5_C,5,3.5,Overvoltage
79,EV_bus_5_C,5,4.0,Power Flow nr did not converge after 100 iterations!
80,EV_bus_6_A,6,0.0,Overvoltage
81,EV_bus_6_A,6,0.5,Overvoltage
82,EV_bus_6_A,6,1.0,Overvoltage
83,EV_bus_6_A,6,1.5,Overvoltage
84,EV_bus_6_A,6,2.0,Overvoltage
85,EV_bus_6_A,6,2.5,Overvoltage
86,EV_bus_6_A,6,3.0,Power Flow nr did not converge after 100 iterations!
87,EV_bus_6_B,6,0.0,Overvoltage
88,EV_bus_6_B,6,0.5,Overvoltage
89,EV_bus_6_B,6,1.0,Overvoltage
90,EV_bus_6_B,6,1.5,Power Flow nr did not converge after 100 iterations!
91,EV_bus_6_C,6,0.0,Overvoltage
92,EV_bus_6_C,6,0.5,Overvoltage
93,EV_bus_6_C,6,1.0,Overvoltage
94,EV_bus_6_C,6,1.5,Overvoltage
95,EV_bus_6_C,6,2.0,Overvoltage
96,EV_bus_6_C,6,2.5,Overvoltage
97,EV_bus_6_C,6,3.0,Overvoltage
98,EV_bus_6_C,6,3.5,Overvoltage
99,EV_bus_6_C,6,4.0,Power Flow nr did not converge after 100 iterations!
100,EV_bus_7_A,7,0.0,Overvoltage
101,EV_bus_7_A,7,0.5,Overvoltage
102,EV_bus_7_A,7,1.0,Overvoltage
103,EV_bus_7_A,7,1.5,Overvoltage
104,EV_bus_7_A,7,2.0,Overvoltage
105,EV_bus_7_A,7,2.5,Overvoltage
106,EV_bus_7_A,7,3.0,Power Flow nr did not converge after 100 iterations!
107,EV_bus_7_B,7,0.0,Overvoltage
108,EV_bus_7_B,7,0.5,Overvoltage
109,EV_bus_7_B,7,1.0,Overvoltage
110,EV_bus_7_B,7,1.5,Power Flow nr did not converge after 100 iterations!
111,EV_bus_7_C,7,0.0,Overvoltage
112,EV_bus_7_C,7,0.5,Overvoltage
113,EV_bus_7_C,7,1.0,Overvoltage
114,EV_bus_7_C,7,1.5,Overvoltage
115,EV_bus_7_C,7,2.0,Overvoltage
116,EV_bus_7_C,7,2.5,Overvoltage
117,EV_bus_7_C,7,3.0,Overvoltage
118,EV_bus_7_C,7,3.5,Overvoltage
119,EV_bus_7_C,7,4.0,Power Flow nr did not converge after 100 iterations!
120,EV_bus_8_A,8,0.0,Overvoltage
121,EV_bus_8_A,8,0.5,Overvoltage
122,EV_bus_8_A,8,1.0,Overvoltage
123,EV_bus_8_A,8,1.5,Overvoltage
124,EV_bus_8_A,8,2.0,Overvoltage
125,EV_bus_8_A,8,2.5,Overvoltage
126,EV_bus_8_A,8,3.0,Power Flow nr did not converge after 100 iterations!
127,EV_bus_8_B,8,0.0,Overvoltage
128,EV_bus_8_B,8,0.5,Overvoltage
129,EV_bus_8_B,8,1.0,Overvoltage
130,EV_bus_8_B,8,1.5,Power Flow nr did not converge after 100 iterations!
131,EV_bus_8_C,8,0.0,Overvoltage
132,EV_bus_8_C,8,0.5,Overvoltage
133,EV_bus_8_C,8,1.0,Overvoltage
134,EV_bus_8_C,8,1.5,Overvoltage
135,EV_bus_8_C,8,2.0,Overvoltage
136,EV_bus_8_C,8,2.5,Overvoltage
137,EV_bus_8_C,8,3.0,Overvoltage
138,EV_bus_8_C,8,3.5,Overvoltage
139,EV_bus_8_C,8,4.0,Power Flow nr did not converge after 100 iterations!
140,EV_bus_9_A,9,0.0,Overvoltage
141,EV_bus_9_A,9,0.5,Overvoltage
142,EV_bus_9_A,9,1.0,Overvoltage
143,EV_bus_9_A,9,1.5,Overvoltage
144,EV_bus_9_A,9,2.0,Overvoltage
145,EV_bus_9_A,9,2.5,Overvoltage
146,EV_bus_9_A,9,3.0,Power Flow nr did not converge after 100 iterations!
147,EV_bus_9_B,9,0.0,Overvoltage
148,EV_bus_9_B,9,0.5,Overvoltage
149,EV_bus_9_B,9,1.0,Overvoltage
150,EV_bus_9_B,9,1.5,Power Flow nr did not converge after 100 iterations!
151,EV_bus_9_C,9,0.0,Overvoltage
152,EV_bus_9_C,9,0.5,Overvoltage
153,EV_bus_9_C,9,1.0,Overvoltage
154,EV_bus_9_C,9,1.5,Overvoltage
155,EV_bus_9_C,9,2.0,Overvoltage
156,EV_bus_9_C,9,2.5,Overvoltage
157,EV_bus_9_C,9,3.0,Overvoltage
158,EV_bus_9_C,9,3.5,Overvoltage
159,EV_bus_9_C,9,4.0,Power Flow nr did not converge after 100 iterations!
160,EV_bus_10_A,10,0.0,Overvoltage
161,EV_bus_10_A,10,0.5,Overvoltage
162,EV_bus_10_A,10,1.0,Overvoltage
163,EV_bus_10_A,10,1.5,Overvoltage
164,EV_bus_10_A,10,2.0,Overvoltage
165,EV_bus_10_A,10,2.5,Overvoltage
166,EV_bus_10_A,10,3.0,Power Flow nr did not converge after 100 iterations!
167,EV_bus_10_B,10,0.0,Overvoltage
168,EV_bus_10_B,10,0.5,Overvoltage
169,EV_bus_10_B,10,1.0,Overvoltage
170,EV_bus_10_B,10,1.5,Power Flow nr did not converge after 100 iterations!
171,EV_bus_10_C,10,0.0,Overvoltage
172,EV_bus_10_C,10,0.5,Overvoltage
173,EV_bus_10_C,10,1.0,Overvoltage
174,EV_bus_10_C,10,1.5,Overvoltage
175,EV_bus_10_C,10,2.0,Overvoltage
176,EV_bus_10_C,10,2.5,Overvoltage
177,EV_bus_10_C,10,3.0,Overvoltage
178,EV_bus_10_C,10,3.5,Overvoltage
179,EV_bus_10_C,10,4.0,Power Flow nr did not converge after 100 iterations!
180,EV_bus_11_A,11,0.0,Overvoltage
181,EV_bus_11_A,11,0.5,Overvoltage
182,EV_bus_11_A,11,1.0,Overvoltage
183,EV_bus_11_A,11,1.5,Overvoltage
184,EV_bus_11_A,11,2.0,Overvoltage
185,EV_bus_11_A,11,2.5,Overvoltage
186,EV_bus_11_A,11,3.0,Power Flow nr did not converge after 100 iterations!
187,EV_bus_11_B,11,0.0,Overvoltage
188,EV_bus_11_B,11,0.5,Overvoltage
189,EV_bus_11_B,11,1.0,Overvoltage
190,EV_bus_11_B,11,1.5,Power Flow nr did not converge after 100 iterations!
191,EV_bus_11_C,11,0.0,Overvoltage
192,EV_bus_11_C,11,0.5,Overvoltage
193,EV_bus_11_C,11,1.0,Overvoltage
194,EV_bus_11_C,11,1.5,Overvoltage
195,EV_bus_11_C,11,2.0,Overvoltage
196,EV_bus_11_C,11,2.5,Overvoltage
197,EV_bus_11_C,11,3.0,Overvoltage
198,EV_bus_11_C,11,3.5,Overvoltage
199,EV_bus_11_C,11,4.0,Power Flow nr did not converge after 100 iterations!
200,EV_bus_12_A,12,0.0,Overvoltage
201,EV_bus_12_A,12,0.5,Overvoltage
202,EV_bus_12_A,12,1.0,Overvoltage
203,EV_bus_12_A,12,1.5,Overvoltage
204,EV_bus_12_A,12,2.0,Overvoltage
205,EV_bus_12_A,12,2.5,Overvoltage
206,EV_bus_12_A,12,3.0,Power Flow nr did not converge after 100 iterations!
207,EV_bus_12_B,12,0.0,Overvoltage
208,EV_bus_12_B,12,0.5,Overvoltage
209,EV_bus_12_B,12,1.0,Overvoltage
210,EV_bus_12_B,12,1.5,Power Flow nr did not converge after 100 iterations!
211,EV_bus_12_C,12,0.0,Overvoltage
212,EV_bus_12_C,12,0.5,Overvoltage
213,EV_bus_12_C,12,1.0,Overvoltage
214,EV_bus_12_C,12,1.5,Overvoltage
215,EV_bus_12_C,12,2.0,Overvoltage
216,EV_bus_12_C,12,2.5,Overvoltage
217,EV_bus_12_C,12,3.0,Overvoltage
218,EV_bus_12_C,12,3.5,Overvoltage
219,EV_bus_12_C,12,4.0,Power Flow nr did not converge after 100 iterations!
220,EV_bus_13_A,13,0.0,Overvoltage
221,EV_bus_13_A,13,0.5,Overvoltage
222,EV_bus_13_A,13,1.0,Overvoltage
223,EV_bus_13_A,13,1.5,Overvoltage
224,EV_bus_13_A,13,2.0,Overvoltage
225,EV_bus_13_A,13,2.5,Overvoltage
226,EV_bus_13_A,13,3.0,Power Flow nr did not converge after 100 iterations!
227,EV_bus_13_B,13,0.0,Overvoltage
228,EV_bus_13_B,13,0.5,Overvoltage
229,EV_bus_13_B,13,1.0,Overvoltage
230,EV_bus_13_B,13,1.5,Power Flow nr did not converge after 100 iterations!
231,EV_bus_13_C,13,0.0,Overvoltage
232,EV_bus_13_C,13,0.5,Overvoltage
233,EV_bus_13_C,13,1.0,Overvoltage
234,EV_bus_13_C,13,1.5,Overvoltage
235,EV_bus_13_C,13,2.0,Overvoltage
236,EV_bus_13_C,13,2.5,Overvoltage
237,EV_bus_13_C,13,3.0,Overvoltage
238,EV_bus_13_C,13,3.5,Overvoltage
239,EV_bus_13_C,13,4.0,Power Flow nr did not converge after 100 iterations!
240,EV_bus_14_A,14,0.0,Overvoltage
241,EV_bus_14_A,14,0.5,Overvoltage
242,EV_bus_14_A,14,1.0,Overvoltage
243,EV_bus_14_A,14,1.5,Overvoltage
244,EV_bus_14_A,14,2.0,Overvoltage
245,EV_bus_14_A,14,2.5,Overvoltage
246,EV_bus_14_A,14,3.0,Power Flow nr did not converge after 100 iterations!
247,EV_bus_14_B,14,0.0,Overvoltage
248,EV_bus_14_B,14,0.5,Overvoltage
249,EV_bus_14_B,14,1.0,Overvoltage
250,EV_bus_14_B,14,1.5,Power Flow nr did not converge after 100 iterations!
251,EV_bus_14_C,14,0.0,Overvoltage
252,EV_bus_14_C,14,0.5,Overvoltage
253,EV_bus_14_C,14,1.0,Overvoltage
254,EV_bus_14_C,14,1.5,Overvoltage
255,EV_bus_14_C,14,2.0,Overvoltage
256,EV_bus_14_C,14,2.5,Overvoltage
257,EV_bus_14_C,14,3.0,Overvoltage
258,EV_bus_14_C,14,3.5,Overvoltage
259,EV_bus_14_C,14,4.0,Power Flow nr did not converge after 100 iterations!
260,EV_bus_15_A,15,0.0,Overvoltage
261,EV_bus_15_A,15,0.5,Overvoltage
262,EV_bus_15_A,15,1.0,Overvoltage
263,EV_bus_15_A,15,1.5,Overvoltage
264,EV_bus_15_A,15,2.0,Overvoltage
265,EV_bus_15_A,15,2.5,Overvoltage
266,EV_bus_15_A,15,3.0,Power Flow nr did not converge after 100 iterations!
267,EV_bus_15_B,15,0.0,Overvoltage
268,EV_bus_15_B,15,0.5,Overvoltage
269,EV_bus_15_B,15,1.0,Overvoltage
270,EV_bus_15_B,15,1.5,Power Flow nr did not converge after 100 iterations!
271,EV_bus_15_C,15,0.0,Overvoltage
272,EV_bus_15_C,15,0.5,Overvoltage
273,EV_bus_15_C,15,1.0,Overvoltage
274,EV_bus_15_C,15,1.5,Overvoltage
275,EV_bus_15_C,15,2.0,Overvoltage
276,EV_bus_15_C,15,2.5,Overvoltage
277,EV_bus_15_C,15,3.0,Overvoltage
278,EV_bus_15_C,15,3.5,Overvoltage
279,EV_bus_15_C,15,4.0,Power Flow nr did not converge after 100 iterations!
280,EV_bus_16_A,16,0.0,Overvoltage
281,EV_bus_16_A,16,0.5,Overvoltage
282,EV_bus_16_A,16,1.0,Overvoltage
283,EV_bus_16_A,16,1.5,Overvoltage
284,EV_bus_16_A,16,2.0,Overvoltage
285,EV_bus_16_A,16,2.5,Overvoltage
286,EV_bus_16_A,16,3.0,Power Flow nr did not converge after 100 iterations!
287,EV_bus_16_B,16,0.0,Overvoltage
288,EV_bus_16_B,16,0.5,Overvoltage
289,EV_bus_16_B,16,1.0,Overvoltage
290,EV_bus_16_B,16,1.5,Power Flow nr did not converge after 100 iterations!
291,EV_bus_16_C,16,0.0,Overvoltage
292,EV_bus_16_C,16,0.5,Overvoltage
293,EV_bus_16_C,16,1.0,Overvoltage
294,EV_bus_16_C,16,1.5,Overvoltage
295,EV_bus_16_C,16,2.0,Overvoltage
296,EV_bus_16_C,16,2.5,Overvoltage
297,EV_bus_16_C,16,3.0,Overvoltage
298,EV_bus_16_C,16,3.5,Overvoltage
299,EV_bus_16_C,16,4.0,Power Flow nr did not converge after 100 iterations!
300,EV_bus_17_A,17,0.0,Overvoltage
301,EV_bus_17_A,17,0.5,Overvoltage
302,EV_bus_17_A,17,1.0,Overvoltage
303,EV_bus_17_A,17,1.5,Overvoltage
304,EV_bus_17_A,17,2.0,Overvoltage
305,EV_bus_17_A,17,2.5,Overvoltage
306,EV_bus_17_A,17,3.0,Power Flow nr did not converge after 100 iterations!
307,EV_bus_17_B,17,0.0,Overvoltage
308,EV_bus_17_B,17,0.5,Overvoltage
309,EV_bus_17_B,17,1.0,Overvoltage
310,EV_bus_17_B,17,1.5,Power Flow nr did not converge after 100 iterations!
311,EV_bus_17_C,17,0.0,Overvoltage
312,EV_bus_17_C,17,0.5,Overvoltage
313,EV_bus_17_C,17,1.0,Overvoltage
314,EV_bus_17_C,17,1.5,Overvoltage
315,EV_bus_17_C,17,2.0,Overvoltage
316,EV_bus_17_C,17,2.5,Overvoltage
317,EV_bus_17_C,17,3.0,Overvoltage
318,EV_bus_17_C,17,3.5,Overvoltage
319,EV_bus_17_C,17,4.0,Power Flow nr did not converge after 100 iterations!
320,EV_bus_18_A,18,0.0,Overvoltage
321,EV_bus_18_A,18,0.5,Overvoltage
322,EV_bus_18_A,18,1.0,Overvoltage
323,EV_bus_18_A,18,1.5,Overvoltage
324,EV_bus_18_A,18,2.0,Overvoltage
325,EV_bus_18_A,18,2.5,Overvoltage
326,EV_bus_18_A,18,3.0,Power Flow nr did not converge after 100 iterations!
327,EV_bus_18_B,18,0.0,Overvoltage
328,EV_bus_18_B,18,0.5,Overvoltage
329,EV_bus_18_B,18,1.0,Overvoltage
330,EV_bus_18_B,18,1.5,Power Flow nr did not converge after 100 iterations!
331,EV_bus_18_C,18,0.0,Overvoltage
332,EV_bus_18_C,18,0.5,Overvoltage
333,EV_bus_18_C,18,1.0,Overvoltage
334,EV_bus_18_C,18,1.5,Overvoltage
335,EV_bus_18_C,18,2.0,Overvoltage
336,EV_bus_18_C,18,2.5,Overvoltage
337,EV_bus_18_C,18,3.0,Overvoltage
338,EV_bus_18_C,18,3.5,Overvoltage
339,EV_bus_18_C,18,4.0,Power Flow nr did not converge after 100 iterations!
340,EV_bus_19_A,19,0.0,Overvoltage
341,EV_bus_19_A,19,0.5,Overvoltage
342,EV_bus_19_A,19,1.0,Overvoltage
343,EV_bus_19_A,19,1.5,Overvoltage
344,EV_bus_19_A,19,2.0,Overvoltage
345,EV_bus_19_A,19,2.5,Overvoltage
346,EV_bus_19_A,19,3.0,Power Flow nr did not converge after 100 iterations!
347,EV_bus_19_B,19,0.0,Overvoltage
348,EV_bus_19_B,19,0.5,Overvoltage
349,EV_bus_19_B,19,1.0,Overvoltage
350,EV_bus_19_B,19,1.5,Power Flow nr did not converge after 100 iterations!
351,EV_bus_19_C,19,0.0,Overvoltage
352,EV_bus_19_C,19,0.5,Overvoltage
353,EV_bus_19_C,19,1.0,Overvoltage
354,EV_bus_19_C,19,1.5,Overvoltage
355,EV_bus_19_C,19,2.0,Overvoltage
356,EV_bus_19_C,19,2.5,Overvoltage
357,EV_bus_19_C,19,3.0,Overvoltage
358,EV_bus_19_C,19,3.5,Overvoltage
359,EV_bus_19_C,19,4.0,Power Flow nr did not converge after 100 iterations!
360,EV_bus_20_A,20,0.0,Overvoltage
361,EV_bus_20_A,20,0.5,Overvoltage
362,EV_bus_20_A,20,1.0,Overvoltage
363,EV_bus_20_A,20,1.5,Overvoltage
364,EV_bus_20_A,20,2.0,Overvoltage
365,EV_bus_20_A,20,2.5,Overvoltage
366,EV_bus_20_A,20,3.0,Power Flow nr did not converge after 100 iterations!
367,EV_bus_20_B,20,0.0,Overvoltage
368,EV_bus_20_B,20,0.5,Overvoltage
369,EV_bus_20_B,20,1.0,Overvoltage
370,EV_bus_20_B,20,1.5,Power Flow nr did not converge after 100 iterations!
371,EV_bus_20_C,20,0.0,Overvoltage
372,EV_bus_20_C,20,0.5,Overvoltage
373,EV_bus_20_C,20,1.0,Overvoltage
374,EV_bus_20_C,20,1.5,Overvoltage
375,EV_bus_20_C,20,2.0,Overvoltage
376,EV_bus_20_C,20,2.5,Overvoltage
377,EV_bus_20_C,20,3.0,Overvoltage
378,EV_bus_20_C,20,3.5,Overvoltage
379,EV_bus_20_C,20,4.0,Power Flow nr did not converge after 100 iterations!
380,EV_bus_21_A,21,0.0,Overvoltage
381,EV_bus_21_A,21,0.5,Overvoltage
382,EV_bus_21_A,21,1.0,Overvoltage
383,EV_bus_21_A,21,1.5,Overvoltage
384,EV_bus_21_A,21,2.0,Overvoltage
385,EV_bus_21_A,21,2.5,Overvoltage
386,EV_bus_21_A,21,3.0,Power Flow nr did not converge after 100 iterations!
387,EV_bus_21_B,21,0.0,Overvoltage
388,EV_bus_21_B,21,0.5,Overvoltage
389,EV_bus_21_B,21,1.0,Overvoltage
390,EV_bus_21_B,21,1.5,Power Flow nr did not converge after 100 iterations!
391,EV_bus_21_C,21,0.0,Overvoltage
392,EV_bus_21_C,21,0.5,Overvoltage
393,EV_bus_21_C,21,1.0,Overvoltage
394,EV_bus_21_C,21,1.5,Overvoltage
395,EV_bus_21_C,21,2.0,Overvoltage
396,EV_bus_21_C,21,2.5,Overvoltage
397,EV_bus_21_C,21,3.0,Overvoltage
398,EV_bus_21_C,21,3.5,Overvoltage
399,EV_bus_21_C,21,4.0,Power Flow nr did not converge after 100 iterations!
400,EV_bus_22_A,22,0.0,Overvoltage
401,EV_bus_22_A,22,0.5,Overvoltage
402,EV_bus_22_A,22,1.0,Overvoltage
403,EV_bus_22_A,22,1.5,Overvoltage
404,EV_bus_22_A,22,2.0,Overvoltage
405,EV_bus_22_A,22,2.5,Overvoltage
406,EV_bus_22_A,22,3.0,Power Flow nr did not converge after 100 iterations!
407,EV_bus_22_B,22,0.0,Overvoltage
408,EV_bus_22_B,22,0.5,Overvoltage
409,EV_bus_22_B,22,1.0,Overvoltage
410,EV_bus_22_B,22,1.5,Power Flow nr did not converge after 100 iterations!
411,EV_bus_22_C,22,0.0,Overvoltage
412,EV_bus_22_C,22,0.5,Overvoltage
413,EV_bus_22_C,22,1.0,Overvoltage
414,EV_bus_22_C,22,1.5,Overvoltage
415,EV_bus_22_C,22,2.0,Overvoltage
416,EV_bus_22_C,22,2.5,Overvoltage
417,EV_bus_22_C,22,3.0,Overvoltage
418,EV_bus_22_C,22,3.5,Overvoltage
419,EV_bus_22_C,22,4.0,Power Flow nr did not converge after 100 iterations!
420,EV_bus_23_A,23,0.0,Overvoltage
421,EV_bus_23_A,23,0.5,Overvoltage
422,EV_bus_23_A,23,1.0,Overvoltage
423,EV_bus_23_A,23,1.5,Overvoltage
424,EV_bus_23_A,23,2.0,Overvoltage
425,EV_bus_23_A,23,2.5,Overvoltage
426,EV_bus_23_A,23,3.0,Power Flow nr did not converge after 100 iterations!
427,EV_bus_23_B,23,0.0,Overvoltage
428,EV_bus_23_B,23,0.5,Overvoltage
429,EV_bus_23_B,23,1.0,Overvoltage
430,EV_bus_23_B,23,1.5,Power Flow nr did not converge after 100 iterations!
431,EV_bus_23_C,23,0.0,Overvoltage
432,EV_bus_23_C,23,0.5,Overvoltage
433,EV_bus_23_C,23,1.0,Overvoltage
434,EV_bus_23_C,23,1.5,Overvoltage
435,EV_bus_23_C,23,2.0,Overvoltage
436,EV_bus_23_C,23,2.5,Overvoltage
437,EV_bus_23_C,23,3.0,Overvoltage
438,EV_bus_23_C,23,3.5,Overvoltage
439,EV_bus_23_C,23,4.0,Power Flow nr did not converge after 100 iterations!
440,EV_bus_24_A,24,0.0,Overvoltage
441,EV_bus_24_A,24,0.5,Overvoltage
442,EV_bus_24_A,24,1.0,Overvoltage
443,EV_bus_24_A,24,1.5,Overvoltage
444,EV_bus_24_A,24,2.0,Overvoltage
445,EV_bus_24_A,24,2.5,Overvoltage
446,EV_bus_24_A,24,3.0,Power Flow nr did not converge after 100 iterations!
447,EV_bus_24_B,24,0.0,Overvoltage
448,EV_bus_24_B,24,0.5,Overvoltage
449,EV_bus_24_B,24,1.0,Overvoltage
450,EV_bus_24_B,24,1.5,Power Flow nr did not converge after 100 iterations!
451,EV_bus_24_C,24,0.0,Overvoltage
452,EV_bus_24_C,24,0.5,Overvoltage
453,EV_bus_24_C,24,1.0,Overvoltage
454,EV_bus_24_C,24,1.5,Overvoltage
455,EV_bus_24_C,24,2.0,Overvoltage
456,EV_bus_24_C,24,2.5,Overvoltage
457,EV_bus_24_C,24,3.0,Overvoltage
458,EV_bus_24_C,24,3.5,Overvoltage
459,EV_bus_24_C,24,4.0,Power Flow nr did not converge after 100 iterations!
460,EV_bus_25_A,25,0.0,Overvoltage
461,EV_bus_25_A,25,0.5,Overvoltage
462,EV_bus_25_A,25,1.0,Overvoltage
463,EV_bus_25_A,25,1.5,Overvoltage
464,EV_bus_25_A,25,2.0,Overvoltage
465,EV_bus_25_A,25,2.5,Overvoltage
466,EV_bus_25_A,25,3.0,Power Flow nr did not converge after 100 iterations!
467,EV_bus_25_B,25,0.0,Overvoltage
468,EV_bus_25_B,25,0.5,Overvoltage
469,EV_bus_25_B,25,1.0,Overvoltage
470,EV_bus_25_B,25,1.5,Power Flow nr did not converge after 100 iterations!
471,EV_bus_25_C,25,0.0,Overvoltage
472,EV_bus_25_C,25,0.5,Overvoltage
473,EV_bus_25_C,25,1.0,Overvoltage
474,EV_bus_25_C,25,1.5,Overvoltage
475,EV_bus_25_C,25,2.0,Overvoltage
476,EV_bus_25_C,25,2.5,Overvoltage
477,EV_bus_25_C,25,3.0,Overvoltage
478,EV_bus_25_C,25,3.5,Overvoltage
479,EV_bus_25_C,25,4.0,Power Flow nr did not converge after 100 iterations!
480,EV_bus_26_A,26,0.0,Overvoltage
481,EV_bus_26_A,26,0.5,Overvoltage
482,EV_bus_26_A,26,1.0,Overvoltage
483,EV_bus_26_A,26,1.5,Overvoltage
484,EV_bus_26_A,26,2.0,Overvoltage
485,EV_bus_26_A,26,2.5,Overvoltage
486,EV_bus_26_A,26,3.0,Power Flow nr did not converge after 100 iterations!
487,EV_bus_26_B,26,0.0,Overvoltage
488,EV_bus_26_B,26,0.5,Overvoltage
489,EV_bus_26_B,26,1.0,Overvoltage
490,EV_bus_26_B,26,1.5,Power Flow nr did not converge after 100 iterations!
491,EV_bus_26_C,26,0.0,Overvoltage
492,EV_bus_26_C,26,0.5,Overvoltage
493,EV_bus_26_C,26,1.0,Overvoltage
494,EV_bus_26_C,26,1.5,Overvoltage
495,EV_bus_26_C,26,2.0,Overvoltage
496,EV_bus_26_C,26,2.5,Overvoltage
497,EV_bus_26_C,26,3.0,Overvoltage
498,EV_bus_26_C,26,3.5,Overvoltage
499,EV_bus_26_C,26,4.0,Power Flow nr did not converge after 100 iterations!
500,EV_bus_27_A,27,0.0,Overvoltage
501,EV_bus_27_A,27,0.5,Overvoltage
502,EV_bus_27_A,27,1.0,Overvoltage
503,EV_bus_27_A,27,1.5,Overvoltage
504,EV_bus_27_A,27,2.0,Overvoltage
505,EV_bus_27_A,27,2.5,Overvoltage
506,EV_bus_27_A,27,3.0,Power Flow nr did not converge after 100 iterations!
507,EV_bus_27_B,27,0.0,Overvoltage
508,EV_bus_27_B,27,0.5,Overvoltage
509,EV_bus_27_B,27,1.0,Overvoltage
510,EV_bus_27_B,27,1.5,Power Flow nr did not converge after 100 iterations!
511,EV_bus_27_C,27,0.0,Overvoltage
512,EV_bus_27_C,27,0.5,Overvoltage
513,EV_bus_27_C,27,1.0,Overvoltage
514,EV_bus_27_C,27,1.5,Overvoltage
515,EV_bus_27_C,27,2.0,Overvoltage
516,EV_bus_27_C,27,2.5,Overvoltage
517,EV_bus_27_C,27,3.0,Overvoltage
518,EV_bus_27_C,27,3.5,Overvoltage
